2025-02-09 00:00:16.595  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:20.039  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:26.681  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-4] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:26.681  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:26.681  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-4] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:26.681  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:26.682  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-4] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:26.682  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:26.682  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-4] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:26.682  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:26.682  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-4] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:26.682  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:26.683  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-4] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:26.683  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:26.683  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-4] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:26.683  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:26.683  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-4] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:26.683  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:26.683  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-4] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:26.684  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:26.684  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-4] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:26.684  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:27.371  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:27.371  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:27.372  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:27.372  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:27.372  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:27.372  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:27.372  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:27.372  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:27.373  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:27.373  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:27.373  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:27.373  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:27.374  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:27.374  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:27.374  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:27.374  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:27.374  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:27.374  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:27.375  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:27.375  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:34.209  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:34.209  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-9] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:34.209  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:34.209  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-9] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:34.209  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:34.209  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-9] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:34.210  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-9] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:34.210  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:34.210  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-9] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:34.210  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:34.210  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:34.211  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-9] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:34.211  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:34.211  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-9] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:34.211  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:34.211  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-9] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:34.211  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:34.211  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-9] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:34.212  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:34.212  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-9] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:34.790  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-3] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:34.790  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-6] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:34.791  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-6] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:34.791  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-3] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:34.791  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-6] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:34.791  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-3] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:34.791  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-6] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:34.791  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-3] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:34.792  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-6] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:34.792  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-3] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:34.792  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-6] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:34.792  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-3] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:34.792  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-6] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:34.792  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-3] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:34.792  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-6] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:34.793  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-3] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:34.793  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-6] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:34.793  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-3] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:34.793  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-6] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:34.793  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-3] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:37.448  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:37.449  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:37.449  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:37.450  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:37.450  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:37.450  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:37.450  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:37.451  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:37.451  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:37.451  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-7] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:38.095  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:38.095  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:38.096  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:38.096  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:38.096  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:38.097  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:38.097  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:38.097  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:38.097  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:38.098  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-5] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:39.393  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-10] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:39.394  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-10] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
2025-02-09 00:00:39.394  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-10] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : Found tags for problem_id 123: [模拟, 字符串, 动态规划,dp]
2025-02-09 00:00:39.394  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-10] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 485
2025-02-09 00:00:39.394  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-10] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 486
2025-02-09 00:00:39.395  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-10] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 487
2025-02-09 00:00:39.395  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-10] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 488
2025-02-09 00:00:39.395  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-10] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 489
2025-02-09 00:00:39.395  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-10] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 490
2025-02-09 00:00:39.396  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-10] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 491
2025-02-09 00:00:40.571  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:40.571  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-1] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 2
2025-02-09 00:00:40.571  INFO 13296 --- [http-nio-0.0.0.0-7091-exec-2] c.e.b.s.I.a.ProblemAlgorithmServiceImpl  : No tags found for problem_id: 3
